id;name;code;state_id
4334;ATALANTA;4201802;22
4335;AURORA;4201901;22
4336;BALNEARIO ARROIO DO SILVA;4201950;22
4337;BALNEARIO CAMBORIU;4202008;22
4338;BALNEARIO BARRA DO SUL;4202057;22
4339;BALNEARIO GAIVOTA;4202073;22
4340;BANDEIRANTE;4202081;22
4341;BARRA BONITA;4202099;22
4342;BARRA VELHA;4202107;22
4343;BELA VISTA DO TOLDO;4202131;22
4344;BELMONTE;4202156;22
4345;BENEDITO NOVO;4202206;22
4346;BIGUACU;4202305;22
4347;BLUMENAU;4202404;22
4348;BOCAINA DO SUL;4202438;22
4349;BOMBINHAS;4202453;22
4350;BOM JARDIM DA SERRA;4202503;22
4351;BOM JESUS;4302303;22
4352;BOM JESUS DO OESTE;4202578;22
4353;BOM RETIRO;4202602;22
4354;BOTUVERA;4202701;22
4355;BRACO DO NORTE;4202800;22
4356;BRACO DO TROMBUDO;4202859;22
4357;BRUNOPOLIS;4202875;22
4358;BRUSQUE;4202909;22
4359;CACADOR;4203006;22
4360;CAIBI;4203105;22
4361;CALMON;4203154;22
4362;CAMBORIU;4203204;22
4363;CAPAO ALTO;4203253;22
4364;CAMPO ALEGRE;4203303;22
4365;CAMPO BELO DO SUL;4203402;22
4366;CAMPO ERE;4203501;22
4367;CAMPOS NOVOS;4203600;22
4368;CANELINHA;4203709;22
4369;CANOINHAS;4203808;22
4370;CAPINZAL;4203907;22
4371;CAPIVARI DE BAIXO;4203956;22
4372;CATANDUVAS;4204004;22
4373;CAXAMBU DO SUL;4204103;22
4374;CELSO RAMOS;4204152;22
4375;CERRO NEGRO;4204178;22
4376;CHAPADAO DO LAGEADO;4204194;22
4377;CHAPECO;4204202;22
4378;COCAL DO SUL;4204251;22
4379;CONCORDIA;4204301;22
4380;CORDILHEIRA ALTA;4204350;22
4381;CORONEL FREITAS;4204400;22
4382;CORONEL MARTINS;4204459;22
4383;CORUPA;4204509;22
4384;CORREIA PINTO;4204558;22
4385;CRICIUMA;4204608;22
4386;CUNHA PORA;4204707;22
4387;CUNHATAI;4204756;22
4388;CURITIBANOS;4204806;22
4389;DESCANSO;4204905;22
4390;DIONISIO CERQUEIRA;4205001;22
4391;DONA EMMA;4205100;22
4392;DOUTOR PEDRINHO;4205159;22
4393;ENTRE RIOS;4205175;22
4394;ERMO;4205191;22
4395;ERVAL VELHO;4205209;22
4396;FAXINAL DOS GUEDES;4205308;22
4397;FLOR DO SERTAO;4205357;22
4398;FLORIANOPOLIS;4205407;22
4399;FORMOSA DO SUL;4205431;22
4400;FORQUILHINHA;4205456;22
4401;FRAIBURGO;4205506;22
4402;FREI ROGERIO;4205555;22
4403;GALVAO;4205605;22
4404;GAROPABA;4205704;22
4405;GARUVA;4205803;22
4406;GASPAR;4205902;22
4407;GOVERNADOR CELSO RAMOS;4206009;22
4408;GRAO PARA;4206108;22
4409;GRAVATAL;4206207;22
4410;GUABIRUBA;4206306;22
4411;GUARACIABA;4206405;22
4412;GUARAMIRIM;4206504;22
4413;GUARUJA DO SUL;4206603;22
4414;GUATAMBU;4206652;22
4415;HERVAL D'OESTE;4206702;22
4416;IBIAM;4206751;22
4417;IBICARE;4206801;22
4418;IBIRAMA;4206900;22
4419;ICARA;4207007;22
4420;ILHOTA;4207106;22
4421;IMARUI;4207205;22
4422;IMBITUBA;4207304;22
4423;IMBUIA;4207403;22
4424;INDAIAL;4207502;22
4425;IOMERE;4207577;22
4426;IPIRA;4207601;22
4427;IPORA DO OESTE;4207650;22
4428;IPUACU;4207684;22
4429;IPUMIRIM;4207700;22
4430;IRACEMINHA;4207759;22
4431;IRANI;4207809;22
4432;IRATI;4207858;22
4433;IRINEOPOLIS;4207908;22
4434;ITA;4208005;22
4435;ITAIOPOLIS;4208104;22
4436;ITAJAI;4208203;22
4437;ITAPEMA;4208302;22
4438;ITAPIRANGA;4208401;22
4439;ITAPOA;4208450;22
4440;ITUPORANGA;4208500;22
4441;JABORA;4208609;22
4442;JACINTO MACHADO;4208708;22
4443;JAGUARUNA;4208807;22
4444;JARAGUA DO SUL;4208906;22
4445;JARDINOPOLIS;4208955;22
4446;JOACABA;4209003;22
4447;JOINVILLE;4209102;22
4448;JOSE BOITEUX;4209151;22
4449;JUPIA;4209177;22
4450;LACERDOPOLIS;4209201;22
4451;LAGES;4209300;22
4452;LAGUNA;4209409;22
4453;LAJEADO GRANDE;4209458;22
4454;LAURENTINO;4209508;22
4455;LAURO MULLER;4209607;22
4456;LEBON REGIS;4209706;22
4457;LEOBERTO LEAL;4209805;22
4458;LINDOIA DO SUL;4209854;22
4459;LONTRAS;4209904;22
4460;LUIZ ALVES;4210001;22
4461;LUZERNA;4210035;22
4462;MACIEIRA;4210050;22
4463;MAFRA;4210100;22
4464;MAJOR GERCINO;4210209;22
4465;MAJOR VIEIRA;4210308;22
4466;MARACAJA;4210407;22
4467;MARAVILHA;4210506;22
4468;MAREMA;4210555;22
4469;MASSARANDUBA;4210605;22
4470;MATOS COSTA;4210704;22
4471;MELEIRO;4210803;22
4472;MIRIM DOCE;4210852;22
4473;MODELO;4210902;22
4474;MONDAI;4211009;22
4475;MONTE CARLO;4211058;22
4476;MONTE CASTELO;4211108;22
4477;MORRO DA FUMACA;4211207;22
4478;MORRO GRANDE;4211256;22
4479;NAVEGANTES;4211306;22
4480;NOVA ERECHIM;4211405;22
4481;NOVA ITABERABA;4211454;22
4482;NOVA TRENTO;4211504;22
4483;NOVA VENEZA;5215009;22
4484;NOVO HORIZONTE;4211652;22
4485;ORLEANS;4211702;22
4486;OTACILIO COSTA;4211751;22
4487;OURO;4211801;22
4488;OURO VERDE;4211850;22
4489;PAIAL;4211876;22
4490;PAINEL;4211892;22
4491;PALHOCA;4211900;22
4492;PALMA SOLA;4212007;22
4493;PALMEIRA;4212056;22
4494;PALMITOS;4212106;22
4495;PAPANDUVA;4212205;22
4496;PARAISO;4212239;22
4497;PASSO DE TORRES;4212254;22
4498;PASSOS MAIA;4212270;22
4499;PAULO LOPES;4212304;22
4500;PEDRAS GRANDES;4212403;22
4501;PENHA;4212502;22
4502;PERITIBA;4212601;22
4503;PETROLANDIA;4212700;22
4504;BALNEARIO PICARRAS;4212809;22
4505;PINHALZINHO;4212908;22
4506;PINHEIRO PRETO;4213005;22
4507;PIRATUBA;4213104;22
4508;PLANALTO ALEGRE;4213153;22
4509;POMERODE;4213203;22
4510;PONTE ALTA;4213302;22
4511;PONTE ALTA DO NORTE;4213351;22
4512;PONTE SERRADA;4213401;22
4513;PORTO BELO;4213500;22
4514;PORTO UNIAO;4213609;22
4515;POUSO REDONDO;4213708;22
4516;PRAIA GRANDE;4213807;22
4517;PRESIDENTE CASTELLO BRANCO;4213906;22
4518;PRESIDENTE GETULIO;4214003;22
4519;PRESIDENTE NEREU;4214102;22
4520;PRINCESA;4214151;22
4521;QUILOMBO;4214201;22
4522;RANCHO QUEIMADO;4214300;22
4523;RIO DAS ANTAS;4214409;22
4524;RIO DO CAMPO;4214508;22
4525;RIO DO OESTE;4214607;22
4526;RIO DOS CEDROS;4214706;22
4527;RIO DO SUL;4214805;22
4528;RIO FORTUNA;4214904;22
4529;RIO NEGRINHO;4215000;22
4530;RIO RUFINO;4215059;22
4531;RIQUEZA;4215075;22
4532;RODEIO;4215109;22
4533;ROMELANDIA;4215208;22
4534;SALETE;4215307;22
4535;SALTINHO;4215356;22
4536;SALTO VELOSO;4215406;22
4537;SANGAO;4215455;22
4538;SANTA CECILIA;4215505;22
4539;SANTA HELENA;4215554;22
4540;SANTA ROSA DE LIMA;4215604;22
4541;SANTA ROSA DO SUL;4215653;22
4542;SANTA TEREZINHA;5107776;22
4543;SANTA TEREZINHA DO PROGRESSO;4215687;22
4544;SANTIAGO DO SUL;4215695;22
4545;SANTO AMARO DA IMPERATRIZ;4215703;22
4546;SAO BERNARDINO;4215752;22
4547;SAO BENTO DO SUL;4215802;22
4548;SAO BONIFACIO;4215901;22
4549;SAO CARLOS;4216008;22
4550;SAO CRISTOVAO DO SUL;4216057;22
4551;SAO DOMINGOS;5219803;22
4552;SAO FRANCISCO DO SUL;4216206;22
4553;SAO JOAO DO OESTE;4216255;22
4554;SAO JOAO BATISTA;4216305;22
4555;SAO JOAO DO ITAPERIU;4216354;22
4556;SAO JOAO DO SUL;4216404;22
4557;SAO JOAQUIM;4216503;22
4558;SAO JOSE;4216602;22
4559;SAO JOSE DO CEDRO;4216701;22
4560;SAO JOSE DO CERRITO;4216800;22
4561;SAO LOURENCO DO OESTE;4216909;22
4562;SAO LUDGERO;4217006;22
4563;SAO MARTINHO;4319109;22
4564;SAO MIGUEL DA BOA VISTA;4217154;22
4565;SAO MIGUEL DO OESTE;4217204;22
4566;SAO PEDRO DE ALCANTARA;4217253;22
4567;SAUDADES;4217303;22
4568;SCHROEDER;4217402;22
4569;SEARA;4217501;22
4570;SERRA ALTA;4217550;22
4571;SIDEROPOLIS;4217600;22
4572;SOMBRIO;4217709;22
4573;SUL BRASIL;4217758;22
4574;TAIO;4217808;22
4575;TANGARA;4217907;22
4576;TIGRINHOS;4217956;22
4577;TIJUCAS;4218004;22
4578;TIMBE DO SUL;4218103;22
4579;TIMBO;4218202;22
4580;TIMBO GRANDE;4218251;22
4581;TRES BARRAS;4218301;22
4582;TREVISO;4218350;22
4583;TREZE DE MAIO;4218400;22
4584;TREZE TILIAS;4218509;22
4585;TROMBUDO CENTRAL;4218608;22
4586;TUBARAO;4218707;22
4587;TUNAPOLIS;4218756;22
4588;TURVO;4218806;22
4589;UNIAO DO OESTE;4218855;22
4590;URUBICI;4218905;22
4591;URUPEMA;4218954;22
4592;URUSSANGA;4219002;22
4593;VARGEAO;4219101;22
4594;VARGEM;4219150;22
4595;VARGEM BONITA;4219176;22
4596;VIDAL RAMOS;4219200;22
4597;VIDEIRA;4219309;22
4598;VITOR MEIRELES;4219358;22
4599;WITMARSUM;4219408;22
4600;XANXERE;4219507;22
4601;XAVANTINA;4219606;22
4602;XAXIM;4219705;22
4603;ZORTEA;4219853;22
4604;ACEGUA;4300034;23
4605;AGUA SANTA;4300059;23
4606;AGUDO;4300109;23
4607;AJURICABA;4300208;23
4608;ALECRIM;4300307;23
4609;ALEGRETE;4300406;23
4610;ALEGRIA;4300455;23
4611;ALMIRANTE TAMANDARE DO SUL;4300471;23
4612;ALPESTRE;4300505;23
4613;ALTO ALEGRE;4300554;23
4614;ALTO FELIZ;4300570;23
4615;ALVORADA;4300604;23
4616;AMARAL FERRADOR;4300638;23
4617;AMETISTA DO SUL;4300646;23
4618;ANDRE DA ROCHA;4300661;23
4619;ANTA GORDA;4300703;23
4620;ANTONIO PRADO;4300802;23
4621;ARAMBARE;4300851;23
4622;ARARICA;4300877;23
4623;ARATIBA;4300901;23
4624;ARROIO DO MEIO;4301008;23
4625;ARROIO DO SAL;4301057;23
4626;ARROIO DO PADRE;4301073;23
4627;ARROIO DOS RATOS;4301107;23
4628;ARROIO DO TIGRE;4301206;23
4629;ARROIO GRANDE;4301305;23
4630;ARVOREZINHA;4301404;23
4631;AUGUSTO PESTANA;4301503;23
4632;AUREA;4301552;23
4633;BAGE;4301602;23
4634;BALNEARIO PINHAL;4301636;23
4635;BARAO;4301651;23
4636;BARAO DE COTEGIPE;4301701;23
4637;BARAO DO TRIUNFO;4301750;23
4638;BARRACAO;4301800;23
4639;BARRA DO GUARITA;4301859;23
4640;BARRA DO QUARAI;4301875;23
4641;BARRA DO RIBEIRO;4301909;23
4642;BARRA DO RIO AZUL;4301925;23
4643;BARRA FUNDA;4301958;23
4644;BARROS CASSAL;4302006;23
4645;BENJAMIN CONSTANT DO SUL;4302055;23
4646;BENTO GONCALVES;4302105;23
4647;BOA VISTA DAS MISSOES;4302154;23
4648;BOA VISTA DO BURICA;4302204;23
4649;BOA VISTA DO CADEADO;4302220;23
4650;BOA VISTA DO INCRA;4302238;23
4651;BOA VISTA DO SUL;4302253;23
4652;BOM JESUS;4302303;23
4653;BOM PRINCIPIO;4302352;23
4654;BOM PROGRESSO;4302378;23
4655;BOM RETIRO DO SUL;4302402;23
4656;BOQUEIRAO DO LEAO;4302451;23
4657;BOSSOROCA;4302501;23
4658;BOZANO;4302584;23
4659;BRAGA;4302600;23
4660;BROCHIER;4302659;23
4661;BUTIA;4302709;23
4662;CACAPAVA DO SUL;4302808;23
4663;CACEQUI;4302907;23
4664;CACHOEIRA DO SUL;4303004;23
4665;CACHOEIRINHA;4303103;23
4666;CACIQUE DOBLE;4303202;23
4667;CAIBATE;4303301;23
4668;CAICARA;4303400;23
4669;CAMAQUA;4303509;23
4670;CAMARGO;4303558;23
4671;CAMBARA DO SUL;4303608;23
4672;CAMPESTRE DA SERRA;4303673;23
4673;CAMPINA DAS MISSOES;4303707;23
4674;CAMPINAS DO SUL;4303806;23
4675;CAMPO BOM;4303905;23
4676;CAMPO NOVO;4304002;23
4677;CAMPOS BORGES;4304101;23
4678;CANDELARIA;4304200;23
4679;CANDIDO GODOI;4304309;23
4680;CANDIOTA;4304358;23
4681;CANELA;4304408;23
4682;CANGUCU;4304507;23
4683;CANOAS;4304606;23
4684;CANUDOS DO VALE;4304614;23
4685;CAPAO BONITO DO SUL;4304622;23
4686;CAPAO DA CANOA;4304630;23
4687;CAPAO DO CIPO;4304655;23
4688;CAPAO DO LEAO;4304663;23
4689;CAPIVARI DO SUL;4304671;23
4690;CAPELA DE SANTANA;4304689;23
4691;CAPITAO;4304697;23
4692;CARAZINHO;4304705;23
4693;CARAA;4304713;23
4694;CARLOS BARBOSA;4304804;23
4695;CARLOS GOMES;4304853;23
4696;CASCA;4304903;23
4697;CASEIROS;4304952;23
4698;CATUIPE;4305009;23
4699;CAXIAS DO SUL;4305108;23
4700;CENTENARIO;4305116;23
4701;CERRITO;4305124;23
4702;CERRO BRANCO;4305132;23
4703;CERRO GRANDE;4305157;23
4704;CERRO GRANDE DO SUL;4305173;23
4705;CERRO LARGO;4305207;23
4706;CHAPADA;4305306;23
4707;CHARQUEADAS;4305355;23
4708;CHARRUA;4305371;23
4709;CHIAPETTA;4305405;23
4710;CHUI;4305439;23
4711;CHUVISCA;4305447;23
4712;CIDREIRA;4305454;23
4713;CIRIACO;4305504;23
4714;COLINAS;4305587;23
4715;COLORADO;4305603;23
4716;CONDOR;4305702;23
4717;CONSTANTINA;4305801;23
4718;COQUEIRO BAIXO;4305835;23
4719;COQUEIROS DO SUL;4305850;23
4720;CORONEL BARROS;4305871;23
4721;CORONEL BICACO;4305900;23
4722;CORONEL PILAR;4305934;23
4723;COTIPORA;4305959;23
4724;COXILHA;4305975;23
4725;CRISSIUMAL;4306007;23
4726;CRISTAL;4306056;23
4727;CRISTAL DO SUL;4306072;23
4728;CRUZ ALTA;4306106;23
4729;CRUZALTENSE;4306130;23
4730;CRUZEIRO DO SUL;4306205;23
4731;DAVID CANABARRO;4306304;23
4732;DERRUBADAS;4306320;23
4733;DEZESSEIS DE NOVEMBRO;4306353;23
4734;DILERMANDO DE AGUIAR;4306379;23
4735;DOIS IRMAOS;4306403;23
4736;DOIS IRMAOS DAS MISSOES;4306429;23
4737;DOIS LAJEADOS;4306452;23
4738;DOM FELICIANO;4306502;23
4739;DOM PEDRO DE ALCANTARA;4306551;23
4740;DOM PEDRITO;4306601;23
4741;DONA FRANCISCA;4306700;23
4742;DOUTOR MAURICIO CARDOSO;4306734;23
4743;DOUTOR RICARDO;4306759;23
4744;ELDORADO DO SUL;4306767;23
4745;ENCANTADO;4306809;23
4746;ENCRUZILHADA DO SUL;4306908;23
4747;ENGENHO VELHO;4306924;23
4748;ENTRE-IJUIS;4306932;23
4749;ENTRE RIOS DO SUL;4306957;23
4750;EREBANGO;4306973;23
4751;ERECHIM;4307005;23
4752;ERNESTINA;4307054;23
4753;HERVAL;4307104;23
4754;ERVAL GRANDE;4307203;23
4755;ERVAL SECO;4307302;23
4756;ESMERALDA;4307401;23
4757;ESPERANCA DO SUL;4307450;23
4758;ESPUMOSO;4307500;23
4759;ESTACAO;4307559;23
4760;ESTANCIA VELHA;4307609;23
4761;ESTEIO;4307708;23
4762;ESTRELA;4307807;23
4763;ESTRELA VELHA;4307815;23
4764;EUGENIO DE CASTRO;4307831;23
4765;FAGUNDES VARELA;4307864;23
4766;FARROUPILHA;4307906;23
4767;FAXINAL DO SOTURNO;4308003;23
4768;FAXINALZINHO;4308052;23
4769;FAZENDA VILANOVA;4308078;23
4770;FELIZ;4308102;23
4771;FLORES DA CUNHA;4308201;23
4772;FLORIANO PEIXOTO;4308250;23
4773;FONTOURA XAVIER;4308300;23
4774;FORMIGUEIRO;4308409;23
4775;FORQUETINHA;4308433;23
4776;FORTALEZA DOS VALOS;4308458;23
4777;FREDERICO WESTPHALEN;4308508;23
4778;GARIBALDI;4308607;23
4779;GARRUCHOS;4308656;23
4780;GAURAMA;4308706;23
4781;GENERAL CAMARA;4308805;23
4782;GENTIL;4308854;23
4783;GETULIO VARGAS;4308904;23
4784;GIRUA;4309001;23
4785;GLORINHA;4309050;23
4786;GRAMADO;4309100;23
4787;GRAMADO DOS LOUREIROS;4309126;23
4788;GRAMADO XAVIER;4309159;23
4789;GRAVATAI;4309209;23
4790;GUABIJU;4309258;23
4791;GUAIBA;4309308;23
4792;GUAPORE;4309407;23
4793;GUARANI DAS MISSOES;4309506;23
4794;HARMONIA;4309555;23
4795;HERVEIRAS;4309571;23
4796;HORIZONTINA;4309605;23
4797;HULHA NEGRA;4309654;23
4798;HUMAITA;4309704;23
4799;IBARAMA;4309753;23
4800;IBIACA;4309803;23
4801;IBIRAIARAS;4309902;23
4802;IBIRAPUITA;4309951;23
4803;IBIRUBA;4310009;23
4804;IGREJINHA;4310108;23
4805;IJUI;4310207;23
4806;ILOPOLIS;4310306;23
4807;IMBE;4310330;23
4808;IMIGRANTE;4310363;23
4809;INDEPENDENCIA;4310405;23
4810;INHACORA;4310413;23
4811;IPE;4310439;23
4812;IPIRANGA DO SUL;4310462;23
4813;IRAI;4310504;23
4814;ITAARA;4310538;23
4815;ITACURUBI;4310553;23
4816;ITAPUCA;4310579;23
4817;ITAQUI;4310603;23
4818;ITATI;4310652;23
4819;ITATIBA DO SUL;4310702;23
4820;IVORA;4310751;23
4821;IVOTI;4310801;23
4822;JABOTICABA;4310850;23
4823;JACUIZINHO;4310876;23
4824;JACUTINGA;4310900;23
4825;JAGUARAO;4311007;23
4826;JAGUARI;4311106;23
4827;JAQUIRANA;4311122;23
4828;JARI;4311130;23
4829;JOIA;4311155;23
4830;JULIO DE CASTILHOS;4311205;23
4831;LAGOA BONITA DO SUL;4311239;23
4832;LAGOAO;4311254;23
4833;LAGOA DOS TRES CANTOS;4311270;23
4834;LAGOA VERMELHA;4311304;23
4835;LAJEADO;4311403;23
4836;LAJEADO DO BUGRE;4311429;23
4837;LAVRAS DO SUL;4311502;23
4838;LIBERATO SALZANO;4311601;23
4839;LINDOLFO COLLOR;4311627;23
4840;LINHA NOVA;4311643;23
4841;MACHADINHO;4311700;23
4842;MACAMBARA;4311718;23
4843;MAMPITUBA;4311734;23
4844;MANOEL VIANA;4311759;23
4845;MAQUINE;4311775;23
4846;MARATA;4311791;23
4847;MARAU;4311809;23
4848;MARCELINO RAMOS;4311908;23
4849;MARIANA PIMENTEL;4311981;23
4850;MARIANO MORO;4312005;23
4851;MARQUES DE SOUZA;4312054;23
4852;MATA;4312104;23
4853;MATO CASTELHANO;4312138;23
4854;MATO LEITAO;4312153;23
4855;MATO QUEIMADO;4312179;23
4856;MAXIMILIANO DE ALMEIDA;4312203;23
4857;MINAS DO LEAO;4312252;23
4858;MIRAGUAI;4312302;23
4859;MONTAURI;4312351;23
4860;MONTE ALEGRE DOS CAMPOS;4312377;23
4861;MONTE BELO DO SUL;4312385;23
4862;MONTENEGRO;4312401;23
4863;MORMACO;4312427;23
4864;MORRINHOS DO SUL;4312443;23
4865;MORRO REDONDO;4312450;23
4866;MORRO REUTER;4312476;23
4867;MOSTARDAS;4312500;23
4868;MUCUM;4312609;23
4869;MUITOS CAPOES;4312617;23
4870;MULITERNO;4312625;23
4871;NAO-ME-TOQUE;4312658;23
4872;NICOLAU VERGUEIRO;4312674;23
4873;NONOAI;4312708;23
4874;NOVA ALVORADA;4312757;23
4875;NOVA ARACA;4312807;23
4876;NOVA BASSANO;4312906;23
4877;NOVA BOA VISTA;4312955;23
4878;NOVA BRESCIA;4313003;23
4879;NOVA CANDELARIA;4313011;23
4880;NOVA ESPERANCA DO SUL;4313037;23
4881;NOVA HARTZ;4313060;23
4882;NOVA PADUA;4313086;23
4883;NOVA PALMA;4313102;23
4884;NOVA PETROPOLIS;4313201;23
4885;NOVA PRATA;4313300;23
4886;NOVA RAMADA;4313334;23
4887;NOVA ROMA DO SUL;4313359;23
4888;NOVA SANTA RITA;4313375;23
4889;NOVO CABRAIS;4313391;23
4890;NOVO HAMBURGO;4313409;23
4891;NOVO MACHADO;4313425;23
4892;NOVO TIRADENTES;4313441;23
4893;NOVO XINGU;4313466;23
4894;NOVO BARREIRO;4313490;23
4895;OSORIO;4313508;23
4896;PAIM FILHO;4313607;23
4897;PALMARES DO SUL;4313656;23
4898;PALMEIRA DAS MISSOES;4313706;23
4899;PALMITINHO;4313805;23
4900;PANAMBI;4313904;23
4901;PANTANO GRANDE;4313953;23
4902;PARAI;4314001;23
4903;PARAISO DO SUL;4314027;23
4904;PARECI NOVO;4314035;23
4905;PAROBE;4314050;23
4906;PASSA SETE;4314068;23
4907;PASSO DO SOBRADO;4314076;23
4908;PASSO FUNDO;4314100;23
4909;PAULO BENTO;4314134;23
4910;PAVERAMA;4314159;23
4911;PEDRAS ALTAS;4314175;23
4912;PEDRO OSORIO;4314209;23
4913;PEJUCARA;4314308;23
4914;PELOTAS;4314407;23
4915;PICADA CAFE;4314423;23
4916;PINHAL;4314456;23
4917;PINHAL DA SERRA;4314464;23
4918;PINHAL GRANDE;4314472;23
4919;PINHEIRINHO DO VALE;4314498;23
4920;PINHEIRO MACHADO;4314506;23
4921;PINTO BANDEIRA;431453;23
4922;PIRAPO;4314555;23
4923;PIRATINI;4314605;23
4924;PLANALTO;4314704;23
4925;POCO DAS ANTAS;4314753;23
4926;PONTAO;4314779;23
4927;PONTE PRETA;4314787;23
4928;PORTAO;4314803;23
4929;PORTO ALEGRE;4314902;23
4930;PORTO LUCENA;4315008;23
4931;PORTO MAUA;4315057;23
4932;PORTO VERA CRUZ;4315073;23
4933;PORTO XAVIER;4315107;23
4934;POUSO NOVO;4315131;23
4935;PRESIDENTE LUCENA;4315149;23
4936;PROGRESSO;4315156;23
4937;PROTASIO ALVES;4315172;23
4938;PUTINGA;4315206;23
4939;QUARAI;4315305;23
4940;QUATRO IRMAOS;4315313;23
4941;QUEVEDOS;4315321;23
4942;QUINZE DE NOVEMBRO;4315354;23
4943;REDENTORA;4315404;23
4944;RELVADO;4315453;23
4945;RESTINGA SECA;4315503;23
4946;RIO DOS INDIOS;4315552;23
4947;RIO GRANDE;4315602;23
4948;RIO PARDO;4315701;23
4949;RIOZINHO;4315750;23
4950;ROCA SALES;4315800;23
4951;RODEIO BONITO;4315909;23
4952;ROLADOR;4315958;23
4953;ROLANTE;4316006;23
4954;RONDA ALTA;4316105;23
4955;RONDINHA;4316204;23
4956;ROQUE GONZALES;4316303;23
4957;ROSARIO DO SUL;4316402;23
4958;SAGRADA FAMILIA;4316428;23
4959;SALDANHA MARINHO;4316436;23
4960;SALTO DO JACUI;4316451;23
4961;SALVADOR DAS MISSOES;4316477;23
4962;SALVADOR DO SUL;4316501;23
4963;SANANDUVA;4316600;23
4964;SANTA BARBARA DO SUL;4316709;23
4965;SANTA CECILIA DO SUL;4316733;23
4966;SANTA CLARA DO SUL;4316758;23
4967;SANTA CRUZ DO SUL;4316808;23
4968;SANTA MARIA;4316907;23
4969;SANTA MARIA DO HERVAL;4316956;23
4970;SANTA MARGARIDA DO SUL;4316972;23
4971;SANTANA DA BOA VISTA;4317004;23
4972;SANTANA DO LIVRAMENTO;4317103;23
4973;SANTA ROSA;4317202;23
4974;SANTA TEREZA;4317251;23
4975;SANTA VITORIA DO PALMAR;4317301;23
4976;SANTIAGO;4317400;23
4977;SANTO ANGELO;4317509;23
4978;SANTO ANTONIO DO PALMA;4317558;23
4979;SANTO ANTONIO DA PATRULHA;4317608;23
4980;SANTO ANTONIO DAS MISSOES;4317707;23
4981;SANTO ANTONIO DO PLANALTO;4317756;23
4982;SANTO AUGUSTO;4317806;23
4983;SANTO CRISTO;4317905;23
4984;SANTO EXPEDITO DO SUL;4317954;23
4985;SAO BORJA;4318002;23
4986;SAO DOMINGOS DO SUL;4318051;23
4987;SAO FRANCISCO DE ASSIS;4318101;23
4988;SAO FRANCISCO DE PAULA;4318200;23
4989;SAO GABRIEL;4318309;23
4990;SAO JERONIMO;4318408;23
4991;SAO JOAO DA URTIGA;4318424;23
4992;SAO JOAO DO POLESINE;4318432;23
4993;SAO JORGE;4318440;23
4994;SAO JOSE DAS MISSOES;4318457;23
4995;SAO JOSE DO HERVAL;4318465;23
4996;SAO JOSE DO HORTENCIO;4318481;23
4997;SAO JOSE DO INHACORA;4318499;23
4998;SAO JOSE DO NORTE;4318507;23
4999;SAO JOSE DO OURO;4318606;23
5000;SAO JOSE DO SUL;4318614;23
5001;SAO JOSE DOS AUSENTES;4318622;23
5002;SAO LEOPOLDO;4318705;23
5003;SAO LOURENCO DO SUL;4318804;23
5004;SAO LUIZ GONZAGA;4318903;23
5005;SAO MARCOS;4319000;23
5006;SAO MARTINHO;4319109;23
5007;SAO MARTINHO DA SERRA;4319125;23
5008;SAO MIGUEL DAS MISSOES;4319158;23
5009;SAO NICOLAU;4319208;23
5010;SAO PAULO DAS MISSOES;4319307;23
5011;SAO PEDRO DA SERRA;4319356;23
5012;SAO PEDRO DAS MISSOES;4319364;23
5013;SAO PEDRO DO BUTIA;4319372;23
5014;SAO PEDRO DO SUL;4319406;23
5015;SAO SEBASTIAO DO CAI;4319505;23
5016;SAO SEPE;4319604;23
5017;SAO VALENTIM;4319703;23
5018;SAO VALENTIM DO SUL;4319711;23
5019;SAO VALERIO DO SUL;4319737;23
5020;SAO VENDELINO;4319752;23
5021;SAO VICENTE DO SUL;4319802;23
5022;SAPIRANGA;4319901;23
5023;SAPUCAIA DO SUL;4320008;23
5024;SARANDI;4320107;23
5025;SEBERI;4320206;23
5026;SEDE NOVA;4320230;23
5027;SEGREDO;4320263;23
5028;SELBACH;4320305;23
5029;SENADOR SALGADO FILHO;4320321;23
5030;SENTINELA DO SUL;4320354;23
5031;SERAFINA CORREA;4320404;23
5032;SERIO;4320453;23
5033;SERTAO;4320503;23
5034;SERTAO SANTANA;4320552;23
5035;SETE DE SETEMBRO;4320578;23
5036;SEVERIANO DE ALMEIDA;4320602;23
5037;SILVEIRA MARTINS;4320651;23
5038;SINIMBU;4320677;23
5039;SOBRADINHO;4320701;23
5040;SOLEDADE;4320800;23
5041;TABAI;4320859;23
5042;TAPEJARA;4320909;23
5043;TAPERA;4321006;23
5044;TAPES;4321105;23
5045;TAQUARA;4321204;23
5046;TAQUARI;4321303;23
5047;TAQUARUCU DO SUL;4321329;23
5048;TAVARES;4321352;23
5049;TENENTE PORTELA;4321402;23
5050;TERRA DE AREIA;4321436;23
5051;TEUTONIA;4321451;23
5052;TIO HUGO;4321469;23
5053;TIRADENTES DO SUL;4321477;23
5054;TOROPI;4321493;23
5055;TORRES;4321501;23
5056;TRAMANDAI;4321600;23
5057;TRAVESSEIRO;4321626;23
5058;TRES ARROIOS;4321634;23
5059;TRES CACHOEIRAS;4321667;23
5060;TRES COROAS;4321709;23
5061;TRES DE MAIO;4321808;23
5062;TRES FORQUILHAS;4321832;23
5063;TRES PALMEIRAS;4321857;23
5064;TRES PASSOS;4321907;23
